ID,date,lights,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint,rv1,rv2,appliances
12707,4/8/16 22:50,0,21.7,42.4,19.35666667,45.23,23,39.7,20.82333333,39,20.5,49.5,7.966666667,37.63333333,21.29,36.08,24.03333333,42.32666667,20.29,39.93,8.05,753.1166667,82.33333333,1,28.33333333,5.133333333,27.48163178,27.48163178,3.688879454
13131,4/11/16 21:30,20,22.7,44.02666667,21.29,43.46666667,23.1,40.76,22.6,42.09,21.18,46.036,11.69,29.42666667,21.89,36.96666667,23.79,42.13714286,20.73,40.4,13,750.9,68,4,40,7.15,36.2249227,36.2249227,4.094344562
5810,2/21/16 1:20,0,21.6,43.29,20.29,43.7,21.89,42,21.85666667,43.29,18.29,54.7,10.19,92.8,18.1,41.79,21.39,52.7,18,45.29,10.4,755.3,92,9.666666667,63.33333333,9.133333333,1.418710628,1.418710628,3.688879454
5634,2/19/16 20:00,0,20.6,37.23,18.73,38.12666667,21.87,36.2,18.82333333,36.23,17.22571429,45.29571429,3.03,75.29,18.7,30.1,20.39,37.236,17.79,41.054,4,759.5,82,4,40,1.1,0.749202585,0.749202585,3.688879454
11580,4/1/16 3:00,0,21.79,38.9,19.1,41.73,22.46333333,38.96666667,20.2,39.4,19.73,49,4.33,63.03,20.2,34.09,23.6,46.53,20.1,42.7,4.9,758.1,92,3,64,3.7,10.05567199,10.05567199,3.912023005
13926,4/17/16 10:00,30,21.39,39.745,20.96666667,40.36666667,23,37.16333333,21.434,38.59,20.5,44.03,8.533333333,32.63333333,20.62857143,31.62857143,22.2,39.32666667,21.1,41.73,6.3,754.3,80,4,40,3.1,28.73440187,28.73440187,5.010635294
18913,5/22/16 1:10,0,24.67636364,49.68572727,24.27837838,47.47405405,26.86427273,44.00636364,23.98378378,47.02810811,22.91216216,52.67722973,22.18756757,23.16,23.86891892,44.01533784,24.43754545,51.39181818,23.18118182,48.53636364,17.3,751.1833333,82.83333333,2.166666667,40,14.36666667,25.16391809,25.16391809,4.094344562
1380,1/21/16 7:00,10,18.2,39.59,17.29,39.09,18.5,40.09,17.1,38,16.1,55,-2.09,93.76,16.08888889,33.88777778,18.88444444,46.5,15.89,43.59,-1.8,762.7,90,2,55,-3.2,41.19813003,41.19813003,3.912023005
14901,4/24/16 4:30,0,21.7,35.36333333,18.29,39.23,23.29,35.2,21.7,32.52571429,20.65,47.37,2.06,49.93,21.6,33.09,23.29,41.32666667,20.5,39.43333333,2.1,758.4,92,1.5,40,0.9,11.07444245,11.07444245,4.248495242
3832,2/7/16 7:40,0,21.32333333,45.09,20.7,44.29,22.1,45.2,18.89,45.5,19,59.48333333,6.466666667,91.13333333,18.85111111,41.255,21.39,54,19.2,50.76,7,743.3,89.66666667,5.333333333,40,5.366666667,8.871140552,8.871140552,3.912023005
4776,2/13/16 21:00,0,22.29,40.62666667,20.79,41.4,21.5,40.9,19.5,40.56666667,18.27,51.9,4,91.5,18.89,34.99444444,22.13888889,40.59333333,17.89,38.5,3.3,731.5,97,4,54,2.9,4.598271428,4.598271428,4.248495242
4276,2/10/16 9:40,0,20.89,43.86333333,20.2,40.36333333,21.79,41.2,20.39,40.96666667,19,50.43333333,4.156666667,92.59,19.50555556,39.12777778,21.72,46.345,19,43.36,4.1,740.5333333,92.66666667,6,40,3,9.189392067,9.189392067,4.382026635
4958,2/15/16 3:20,10,20.1,41.2,18.29,42.03,20.2,41.03,18.79,40.32666667,18.27,61.395,2.5,91.9,19.39,38.88777778,21.7,46.27833333,17.79,43.66333333,2.466666667,750,93,6,36.33333333,1.366666667,45.55610269,45.55610269,4.248495242
17385,5/11/16 10:30,0,24.79,50.7,27.1,44.59571429,25.1,47.15285714,25.87,44.654,23.79,54.2,21.78142857,19.48428571,24.5,44.73857143,25.29,49.59,23.89,49.254,17.7,748.65,78,1,34.5,13.7,9.20426558,9.20426558,4.49980967
7415,3/3/16 4:50,0,20.6,37.5,18.79,38.46666667,21,38.9,19.39,36.59,18.03333333,49.12666667,3.2,81.69,18.39,32.79,20.79,45.79,18.29,41.7,3.7,742.4666667,92.66666667,5.166666667,37.66666667,2.6,7.603004423,7.603004423,3.912023005
3252,2/3/16 7:00,10,20.79,43.59,20.2,42.29,22,46,20.39,45.29,19.32333333,61.22666667,4.5,96.59,18.43277778,40.93888889,20.7,51.745,18.2,50,4.5,757.8,91,3,40,3.1,44.57089758,44.57089758,4.094344562
16732,5/6/16 21:40,0,24.5,38.36,23.66666667,37,24.7,37.29,24,36.86333333,21.32333333,52.06666667,14.43857143,9.227142857,23.29,34.5,24.63333333,41.86,21.6,39.59,17.33333333,752.4666667,54.66666667,1.333333333,34,8.066666667,11.78065343,11.78065343,3.912023005
17841,5/14/16 14:30,0,25.2,32.79,24.5,30.6,24.96333333,34.5,24.56,30.016,23.79,41.66,13.9,1,24.5,28.39,26.29,35.29571429,23.2,31.36142857,12.1,757.55,48,7.5,34,1.25,27.93227595,27.93227595,4.605170186
19226,5/24/16 5:20,0,24,45.06,21.6,47.4,25.82333333,41.8,23.6,42.66333333,23.2,50.59285714,10.6,36.16666667,23.29,38.2,24.5,46.345,23,47.9,10.23333333,759.6,84.33333333,3,40,7.6,0.222300319,0.222300319,3.688879454
14300,4/20/16 0:20,0,21.7,38.7,19.1,40.43333333,22.1,37.4,21.79,35.59,20.2,50.76,5.09,41.26666667,20.61428571,31.26428571,22.06666667,43.9,19.96333333,39.13333333,5.633333333,767.4333333,84.66666667,3,40,3.233333333,15.00023734,15.00023734,3.688879454
15523,4/28/16 12:10,0,20.73,35.09,21.32333333,32.22333333,21.5,35,21.06666667,34.56,18.7,44.06,7.2,42.49333333,19.1,29.39,20.7,36.26,19,33.26,7.233333333,756.25,66.83333333,4,40,1.4,23.43212325,23.43212325,3.912023005
14270,4/19/16 19:20,20,22.39,40.93,21.13333333,38.43333333,22.39,37.09,22.16,37,21.16666667,77.06333333,11.73333333,4.23,21.2,29,22.1,39.32666667,20.1,34.82666667,11.86666667,765.7666667,53.33333333,4,40,2.533333333,27.50902422,27.50902422,4.787491743
12327,4/6/16 7:30,30,21.79,42.39,18.89,47.4,23.73,38.65666667,20.76,41.12666667,20.6,49.19333333,8.066666667,53.39,21.2,35.56,21.6,38.7,20.89,45.12666667,7.35,753.9,90,5,25,5.8,27.44720118,27.44720118,4.248495242
15639,4/29/16 7:30,0,20.1,36,17.5,38.93333333,22.32666667,37.46666667,19.5,34,18.6,40.4,7.6,30.36666667,19,29.29,21,38.09,18.7,37.26666667,6.35,754.25,75,6.5,40,2.2,38.62221631,38.62221631,5.521460918
14208,4/19/16 9:00,10,21.1,39.59,19.73,41.52666667,21.89,36.9,21.5,36.76428571,19.79,47.2,12.13333333,32.03,20.2,32.4,21.6,40.9,20.29,39,7.3,764.9,92,2,22,6,29.04973262,29.04973262,4.094344562
2468,1/28/16 20:20,0,19.16666667,44.09,18.2,44.09,19.7,43.76,17.79,44.29,17.1,51.9,1.2,93.4,18.285,38.99444444,18.30111111,45.4,17,45.03,3.066666667,765.8666667,89,3.666666667,27,1.4,6.973286788,6.973286788,3.401197382
13869,4/17/16 0:30,0,22.2,40.73,19,45.2,24,38.9,21.37571429,38.09,20.7,46.7,2.09,50.13,21.0875,33.27875,24.16666667,41.66333333,20.79,42.96666667,3.75,750.4,93,1.5,40,2.75,23.52957254,23.52957254,3.912023005
3180,2/2/16 19:00,10,21.82333333,55.03333333,21.39,44.23333333,22,45.92909091,20.5,45.93,20.17222222,50.15777778,6.263333333,97.12666667,18.6,41.545,20.71,49.01722222,18.2,47.32666667,7.1,757.6,83,6,40,4.4,13.28016751,13.28016751,4.700480366
8275,3/9/16 4:10,0,19.89,37.09,16.79,40.93333333,20.29,37.9,18.7,35.2,17.76,47.09,3.9,67.66666667,18.5,35.2,20.03333333,43.76666667,17.6,39.9,3.75,749.8166667,73.33333333,7,40,-0.583333333,8.027389634,8.027389634,3.912023005
11030,3/28/16 7:20,0,21.2,38.36333333,18.5,42.5,22.66666667,38.06,19.89,38.9,19.79,47.5,8.763333333,43.69333333,21.29,38.52666667,22.89,44.06,20.29,43.2,8.4,740.5333333,73,13,40,3.766666667,44.613945,44.613945,4.094344562
17601,5/12/16 22:30,0,25.39,49.12666667,24.18,48.79,26.39,45,25.39,46.09,24.1,51.29,14.86,47.26,24.92666667,43.66333333,26.89,51.79,24.1,47.96,15.9,745.25,82,1,26,12.8,31.48590443,31.48590443,3.912023005
7812,3/5/16 23:00,0,19.79,37.9,17.6,39.96666667,20.1,36.9,18,36.9,19,60.26666667,3.59,75.33333333,18.29,31.26,21.1,36.19333333,17.92666667,36.19333333,3.2,744.4,94,4,25,2.3,36.26715229,36.26715229,4.094344562
19597,5/26/16 19:10,0,24.39,42.9,24.5,39.99777778,28.2,39.06,24.5,40.2,22.85666667,67.43,23,1,24.254,38.732,24.29,43.66333333,22.7,43.72333333,20.58333333,755.5,49.66666667,3,30.83333333,9.683333333,17.55489988,17.55489988,5.560681631
14534,4/21/16 15:20,0,23,34.9,23.39,31.73,23.1,35.32666667,23,33.16857143,20.79,38.29,21.29,1,22.83,28.62,21.53333333,37.65666667,20.2,36.7,18.6,760.7,38.66666667,4.666666667,40,4.233333333,13.39286529,13.39286529,3.912023005
19447,5/25/16 18:10,0,24.5,37.86,24,34.26666667,25,36.7,24.29,37.79,21.2,51.36857143,19.32333333,1,23.29,34.7,24.39,39.134,22,37.23,16.48333333,756.1,55.83333333,2,38.16666667,7.616666667,38.14264106,38.14264106,5.135798437
1132,1/19/16 13:40,0,19,39.9,17.79,40.4,19.06666667,39.86333333,18.1,37.29,16.58888889,55.82777778,-1.122222222,92.05333333,18.1,32.275,19.29,40.66333333,16.89,38.09,-0.133333333,757.4,66.66666667,1,22,-5.666666667,20.11284499,20.11284499,2.995732274
10642,3/25/16 14:40,0,21.9725,41.1175,19.82333333,44.43,23.76,38.99,19.89,39.2,19.39,48.09,11.72666667,45.36333333,20.63333333,36.06,21.6,40.69333333,19.6,41.26,10.46666667,755.9666667,65.66666667,5.333333333,40,4.2,41.03522606,41.03522606,6.476972363
10521,3/24/16 18:30,0,21.03333333,40.66666667,19.29,40.26,21.7,37.2,20.53333333,36.9,19.29,45,9.36,35.39333333,20,34.65666667,22.5,40.59,19.23,37.2,8.3,756.25,76.5,4,24,4.35,27.94390012,27.94390012,5.966146739
2871,1/31/16 15:30,10,22.1,42.06,21.6,40.9,21.16666667,43.36333333,19.39,44.06666667,17.7,51.72,8.1,99.9,17.345,44.86333333,20.63888889,50.45388889,16.79,46.59,7.85,751.05,97,7,36,7.4,43.05062975,43.05062975,4.700480366
1772,1/24/16 0:20,0,19,41.79,18.46333333,41.36333333,18.16666667,43.73,15.89,47.5,15.45111111,51.05,5.5,99.9,15.54444444,40.09,19.51111111,51.24833333,15.1,46.79,5.166666667,769.5666667,92,4.666666667,23.33333333,3.966666667,8.504414,8.504414,3.688879454
10593,3/25/16 6:30,0,21.1,39.59,18.5,43.4,22.29,39,19.89,38.59,19.39,49.96666667,6.4,73.19,20.39,40.26,22,46.29,19.5,43.79,6.1,753.4,96,6,39.5,5.5,20.29291651,20.29291651,4.094344562
14212,4/19/16 9:40,0,21.2,39.59,20.82333333,40.02666667,22,37,21.6,36.97142857,19.79,46.73,13.56,20.33333333,20.2,32.59,21.56666667,40.79,20.29,39,8.433333333,765.1,87.33333333,2,23.33333333,6.4,5.656704144,5.656704144,3.912023005
9256,3/15/16 23:40,20,21.5,41.59,18.7,46,20.79,38.79,21,37.2,18.79,47.2,4.26,62.09333333,20.76,29.56666667,23,40.03,19.63333333,38.43333333,4.5,764.5666667,90,3,59.66666667,2.933333333,46.76300735,46.76300735,4.094344562
14188,4/19/16 5:40,0,20.89,38.59,18.1,42.26,22.23,36.4,21.56,35.29,19.89,47.4,5.226666667,47.36,20.2,31.34714286,22,42.86333333,20.23,40.43333333,5.133333333,764.2666667,94,2,24,4.233333333,42.66244484,42.66244484,5.940171253
15417,4/27/16 18:30,10,21.575,39.795,19.76,36.22333333,21.39,34.9,20.29,34.49,19,40.23,6.09,40.6,19.66666667,28.39,22.745,39.5,19.1,32.7,7.65,754,62,3,40,0.75,44.41411084,44.41411084,4.605170186
1105,1/19/16 9:10,0,18.7,40.5,17.2,41,19.2,39.9,18,38.29,16.79555556,57.005,-5.494444444,83.07833333,17.29,33.9,18.89,43.15722222,16.6,39.4,-4.7,757.2166667,92.66666667,1,62,-5.75,32.00590041,32.00590041,2.995732274
17523,5/12/16 9:30,0,24.85666667,47.79,24.67142857,46.16857143,26,43.7,25.2,44.7,23.89,51.9,19.06666667,41.13333333,24.7,42.59,25.39,48.59,24,47.29,16.1,744.35,82,2.5,42,13,0.818052364,0.818052364,3.912023005
8307,3/9/16 9:30,0,19.42666667,38.03,16.29,42.0225,20.1,37.23,19.7,36.12666667,17.7,48.5,5.06,51.53,18.2,32.45,19.39,39.52666667,17.7,41.16333333,4.7,745.05,66.5,8,40,-1.05,29.61118011,29.61118011,4.605170186
19417,5/25/16 13:10,0,23.6,38.02666667,24.53333333,34,25.025,38.1725,23.89,37.79,20.398,72.772,16.97444444,1,22.7,33.9,23.39,38.834,21.63333333,36.495,14.03333333,756.6666667,63.66666667,1.166666667,38,7.116666667,47.44886247,47.44886247,4.248495242
7778,3/5/16 17:20,10,20,34.23,17.89,36.43333333,21.7,35.1,18.5,34.8425,18.13333333,46.9,6.466666667,51.45666667,19.1,29.13333333,22.23,36.06666667,18.35666667,37.06,5.533333333,743.1,67.66666667,2.333333333,40,-0.066666667,34.39819441,34.39819441,4.094344562
16812,5/7/16 11:00,0,24.23,35.32333333,28.6,28.57,25,36.96666667,23.7,36.32666667,21.82333333,68.12333333,25.52714286,1,22.89,33.36857143,24.06666667,40.62666667,22.21285714,41.06714286,21.7,752.5,39,4,40,7.1,48.20691096,48.20691096,4.941642423
2451,1/28/16 17:30,0,19.5,44.76,18.7,44.245,19.89,44.66333333,18.2,43.7,17.2,52,4.193333333,85.52666667,19,38.9,18.87333333,45.18166667,17.23,46.32666667,4.1,765.2,82,2,40,1.3,39.97541866,39.97541866,3.912023005
18643,5/20/16 4:10,0,22.89,41.4,20.89,43.218,24.7,40,22.79,40.5,21.89,54,10.66,50.1,22.79,36.7,23.5,44,22.6,44.4,10.1,757.65,94.5,5,28.5,9.233333333,40.43456479,40.43456479,3.912023005
19698,5/27/16 12:00,0,24.42666667,47.76,26.7,39.9,28.13333333,43.46666667,24.5,44.53,22.63333333,52.62666667,25.35,1,23.84714286,43.05142857,23.79,48.5,23.1,46.23,20,756.1,67,1,65,13.7,36.22117575,36.22117575,5.560681631
2176,1/26/16 19:40,0,19.7,45.09,18.89,44.66333333,20.39,43.93333333,18.6,46.09,17.5,52.5,9.5,85.06333333,17.6,42.09,18.1,48.7,17.16666667,47.56,9.7,760,76.66666667,9,40,5.833333333,37.37692416,37.37692416,2.995732274
16852,5/7/16 17:40,0,25.5,33.375,26.1,30.7,25.29,35.82666667,24.5,35.29,22.16666667,44.5,27.01,1,23.6,32.79,24.79,36.32428571,22.29,38.2,23.43333333,751.2333333,36.66666667,3.333333333,40,7.433333333,9.492767102,9.492767102,4.382026635
2787,1/31/16 1:30,0,21.2,42.09,20.29,41.5,20.96333333,44.52666667,18.39,43.29,18.16666667,54.12055556,4,99.3,17,39.59,20.6,51.005,16.6,48.06,3.95,754.75,88.5,4,40,2.2,11.19529473,11.19529473,3.401197382
7618,3/4/16 14:40,0,21.1,38.70714286,20.29,37.7,20.80428571,38.26857143,19.1,36.5675,18,46.4,7.471428571,82.78,18.52857143,32.91428571,20,39.2675,18.39,38.7,5.266666667,738.8,87,3.333333333,32,3.233333333,5.258950545,5.258950545,6.253828812
4444,2/11/16 13:40,20,20.5,43.29,19.39,42.05,20.39,41.4,19.15666667,43.33333333,18.6,55.00222222,6.996666667,94.03,19.86222222,37.56388889,22.52222222,45.10222222,18.7,41.66333333,5.066666667,749,85.66666667,5,35,2.833333333,10.90325033,10.90325033,4.382026635
11128,3/28/16 23:40,0,22.96333333,38.09,20.13333333,40.86333333,23.1,38.53,20.7,38.9,20.2,46.16333333,5.914285714,59.18,21.29,33.86333333,23.7,42.59,20.5,41.82666667,6.5,745.4,89.33333333,7,51,4.8,17.14048696,17.14048696,3.912023005
15514,4/28/16 10:40,20,20.79,35.8725,22.03333333,32.26666667,21.39,34.79,21.2,36.12666667,18.7,45.76,10.96333333,21.56666667,19.1,28.96333333,20.89,36.5,19.1,33.79,6.566666667,756.3333333,73.66666667,2.666666667,40,2.166666667,42.62856471,42.62856471,4.382026635
5722,2/20/16 10:40,0,19.96,41.82666667,18.66666667,42.9,20.6,38.9,17.5,41.3725,18.06,76.356,9.066666667,93.46666667,17.6,38.12666667,19.39,49.36333333,17.7,43.96333333,8.833333333,754.5,93.66666667,6,45.33333333,7.833333333,30.75699479,30.75699479,6.29156914
10695,3/25/16 23:30,0,23.1,38.96666667,19.89,41.82666667,23.39,37.5,20.66666667,40.83333333,19.7,47.62666667,2.06,65.62,20.79,34.975,23.235,41.74555556,19.7,39.76,1.65,759.2,96,1,22,1.05,35.56820931,35.56820931,3.912023005
4967,2/15/16 4:50,0,19.89,41.2,18.1,41.96666667,20.2,40.7,18.7,40.29,18.1,59.82777778,2.2,91.65666667,19.39,38.96111111,21.46944444,46.53722222,17.79,44.2,2.316666667,751.6,89.66666667,6.833333333,24,0.8,16.06889956,16.06889956,4.094344562
4009,2/8/16 13:10,0,21.13333333,44.79,20.29,42.86333333,23.06666667,42.59,21,42.96333333,18.88444444,54.465,9.263333333,67.66666667,19.1,36.66944444,21.79,47.45,19,43.56,9.016666667,739.35,68.5,13.5,40,3.433333333,13.66738071,13.66738071,4.49980967
15515,4/28/16 10:50,10,20.79,35.73,22.06666667,32.36333333,21.5,35,21.23,35.86333333,18.76,45.56666667,11.09666667,20.49333333,19.1,28.89,20.89,36.4,19.05,33.545,6.708333333,756.3166667,72.58333333,2.833333333,40,2.083333333,24.77048115,24.77048115,4.248495242
3583,2/5/16 14:10,0,22,45.72333333,21.7,44,22,44.7,20.13333333,48.56,18.63333333,57.43055556,10.5,92.29666667,18.5,44.33277778,20.1,50.515,18.6,48.96666667,9.8,762,89.83333333,6,40,8.183333333,2.16323589,2.16323589,3.912023005
19531,5/26/16 8:10,0,23.6,42.59,25.09428571,39.49714286,24.76,39.19333333,23.56666667,41.33333333,21.32333333,50,14.16,39.62666667,23.14285714,39.26428571,23.6,43.9,22.245,43.9,9.666666667,757.175,99.41666667,1,19.08333333,9.608333333,25.25433723,25.25433723,5.075173815
12424,4/6/16 23:40,0,21.5,41.86333333,18.89,44.29,22.79,39.425,21.16666667,39.59,20.6,54.52666667,6.42,47.689,21,37.36333333,22.5,38.0225,20.5,40.72333333,7.266666667,751.7666667,79,5.666666667,28.33333333,3.833333333,11.15050307,11.15050307,3.688879454
8277,3/9/16 4:30,0,19.82333333,37.03,16.7,41.09,20.39,38,18.7,35.2,17.7,47.09,4.09,66.73,18.5,35.09,20,43.66333333,17.6,40,3.85,749.45,72,7,40,-0.75,3.389724495,3.389724495,3.912023005
3667,2/6/16 4:10,0,21.5,45.9,20.96333333,43.9,22.6,45.09,19.7,47.09,18.7,55.9,9.033333333,85.36666667,18.6,42.9,20.7,55.08,18.89,50.36333333,9.216666667,755.0166667,83.16666667,6.166666667,40,6.466666667,36.72056652,36.72056652,3.401197382
12474,4/7/16 8:00,0,20.89,41.43333333,18.16666667,45.33333333,22.6,38.4,20.5,38.82666667,21.23,77.16333333,5.263333333,56.65666667,20.89,36.09,21.2,38.79,20.5,41.12666667,4.1,752.1,91,5,28,2.8,44.61074421,44.61074421,4.248495242
3423,2/4/16 11:30,30,20.7,44.59,19.84,42.345,21.30666667,42.59,20.53333333,42.32666667,18.6,53.14222222,5.656666667,97.3,18.2,37.90526316,20.5,44.5,18.2,45,5.7,761.45,96,7,48.5,5.1,20.34696644,20.34696644,4.49980967
10717,3/26/16 3:10,0,22.29,37.59,18.63333333,42.03,23.29,37.5,20.39,39.86333333,19.6,46.93333333,0.988888889,66.73833333,20.79,36.97222222,22.68333333,43.33444444,19.79,42,3.866666667,758.4333333,86.33333333,2.833333333,26.5,1.733333333,0.224169262,0.224169262,3.688879454
8199,3/8/16 15:30,0,20.1,40.2,18.96333333,38.2,20.29,37.4,19.1,34.23,17.7,55.42333333,9.166666667,72.72666667,19,29.23,20,36.2,17.73,39.79,6.75,757,64,3.5,40,0.3,17.10544424,17.10544424,3.912023005
18320,5/17/16 22:20,0,23.76,41.59,22.6,40.59,24.5,38.51285714,23.6,39.29,21.434,61.292,12.74285714,26.08285714,23.1,40.29,24.29,43.73,22.6,41.36714286,12.16666667,756.4333333,81.66666667,2.666666667,26.66666667,9.133333333,45.48064164,45.48064164,3.912023005
5366,2/17/16 23:20,0,21.1,35.3975,19.46333333,36.59,19.89,36.576,18.7,36.16333333,19,44.02857143,-1.7,78.82666667,18.79,28.85666667,21.7,39.53,17.96333333,37.73,-0.8,755.3666667,91.33333333,2.333333333,62,-2,34.77332591,34.77332591,3.912023005
2895,1/31/16 19:30,20,22.7,47.33,22.2,44.36333333,21.73,47.2,19.89,49.76,18,55.35611111,11.19,99.9,18.86777778,48.18444444,21.68888889,52.08222222,16.89,49.7,11.7,752.95,91.5,7.5,24.5,10.35,30.42902017,30.42902017,4.86753445
14122,4/18/16 18:40,0,21.89,42.29333333,21.03333333,39.72666667,22.6,36.03,22.6,35.054,20.32333333,41.02666667,12.53,1,20.6,28.08,22.2,36,20.5,35.82666667,11.56666667,762.1666667,52.66666667,5,40,2.1,6.441730657,6.441730657,4.700480366
1296,1/20/16 17:00,0,17.5,36.66333333,16.42666667,36.79,17.89,37.4,16.39,36.2,16.2,51.69388889,1.6,96.96666667,16.2,31,20.18888889,42.19666667,15.6,35.59,0.3,760.3,87,2,58,-1.6,18.65506361,18.65506361,4.094344562
16976,5/8/16 14:20,0,25.1,38.36333333,27.1,32,26.2,38.2,25.1,37.09,23.39,38.76666667,27.89571429,1,23.934,34.96,24.72571429,37.09,23.1,40.79,25.1,751.5666667,33.66666667,4,40,7.9,47.21565247,47.21565247,3.912023005
19442,5/25/16 17:20,0,24.5,37.22333333,24.13333333,34.3,25.2,37.63714286,24.35666667,38.29,20.85,51.59,19.56666667,1,23.23857143,34.29,24.5,38.97142857,21.89,37.03,16.16666667,756.1666667,52.66666667,1.333333333,31.33333333,6.433333333,33.46003883,33.46003883,4.787491743
19261,5/24/16 11:10,0,24,40.7,22.35666667,42.06666667,25,39,23.39,41.23,23.5,75.6,14.03,6.593333333,23.1,36.16333333,24.32333333,45.93,22.79,41.09666667,10.86666667,759.5166667,79.16666667,3.833333333,38.16666667,7.3,2.75957142,2.75957142,4.605170186
8548,3/11/16 1:40,0,21.2,37.43333333,18.13333333,40.26,21.1,38,20.42666667,33.79,18.2,51.29,1.166666667,61.26,19.6,34.9,21.6,43.43,18.125,40.5,1.233333333,763.1333333,86.66666667,1,55,-0.766666667,10.80098241,10.80098241,4.094344562
5451,2/18/16 13:30,0,20.32333333,36.59666667,18.89,36.03,19.93714286,36.9,19.89,35.76,17.48428571,44.27714286,5.9,52.476,17.79,27.79,19.72571429,35.4,17.7,36.82666667,3.4,755.7,70.5,5.5,25,-1.5,44.87750817,44.87750817,4.248495242
10685,3/25/16 21:50,0,23.42666667,39.76666667,20.7,43.29,23.96333333,37.59,20.46333333,38.33333333,19.79,48.46666667,3.2,64.83333333,20.79,32.29,23.6,38.96666667,19.7,38.16333333,3.966666667,759.1833333,90.16666667,1,26.5,2.433333333,11.80791409,11.80791409,4.700480366
15449,4/27/16 23:50,10,21.6,35.4,18.7,37.46666667,21.39,34.93333333,20.6,36,19.5,65.63333333,0.533333333,50.76,19.5,29.7,22.39,42.46,18.89,35.26,1.416666667,755.1,92.16666667,1,29.16666667,0.283333333,7.233872637,7.233872637,4.094344562
7866,3/6/16 8:00,0,18.7,38,16.7,40.2,20.29,38.29,17.39,37.29,17.7,52.82666667,2.7225,75.875,18.1,32.5,20.29,43.29,18,41.9,2.5,745.7,93,7,28,1.5,36.97478249,36.97478249,3.688879454
12867,4/10/16 1:30,0,21.85666667,40.59,19.29,44.12666667,22.85666667,39.66333333,20.39,38.59,20,46.656,5.83,56.26,21.7,37.53,22.73857143,41.49714286,20.16666667,41.96666667,6.55,751.4,96.5,1.5,29,6,48.46313981,48.46313981,4.094344562
9797,3/19/16 17:50,0,21.39,36.03,19.46333333,37.66333333,22.1,34.4,21.82666667,34.9,18.5,43.4,8.66,25.46,19.2,28.79,22.7,37.03,19.39,35,6.933333333,762.1,68,3.833333333,24.83333333,1.433333333,40.61650677,40.61650677,4.49980967
9738,3/19/16 8:00,0,20.96333333,37.7,18.1,41.02666667,21.6,36.9,19.7,35,18.29,46.7,5.59,58.46666667,19.5,31.1,21.76,42.32666667,19.7,41,5,762.2,86,2,21,2.8,6.153222756,6.153222756,3.912023005
6474,2/25/16 16:00,0,21.06666667,39.96666667,19.56666667,39.79,23.06666667,37.32666667,22.03333333,35.39,17.89,47.634,5.526666667,75.99,19.46857143,29.96857143,20.6,36.13333333,18.26,38.76666667,4.6,756.6,69,2,28,-0.6,34.62569934,34.62569934,4.382026635
8811,3/12/16 21:30,0,21.76,36.06,19.63333333,37.83333333,20.39,35.93333333,20.1,35.2,19.16333333,52.53,3.03,49.9,21.1,28.39,24.03333333,32.93333333,18.945,38.9,4.05,767.8,82,2.5,58,1.15,2.601153497,2.601153497,5.521460918
492,1/15/16 3:00,0,23.29,39.5,22.32333333,39.06,21.23,43.43333333,18.39,43.12666667,18.5,54.82666667,1.323333333,94.69,18.5,42.46666667,19.39,49.59,17.23,47.53,1.3,750.1,92,11,23,0.2,14.64743614,14.64743614,3.401197382
11691,4/1/16 21:30,0,21.76,38.29,19.7,40.36333333,22.2,37.29,20.5,37.9,19.5,45.59,8.69,51.12666667,20.5,33.09,22.1,39.4,20.13333333,37.79,9,759.8,72,1,40,4.15,6.757387659,6.757387659,3.688879454
17705,5/13/16 15:50,0,26.1,42.36333333,26.7,38.09,28.99714286,37.58285714,25.6,42,24.29,46.15666667,23.85666667,1,25.89,37.23,25.12,43.04,24.5,42.22,23.1,747.9666667,45,6.833333333,40,10.51666667,21.67047821,21.67047821,5.298317367
1116,1/19/16 11:00,0,18.6,40.5,17.35666667,40.9,19,39.79,18.13333333,38.16333333,16.7,56.73,-4.578333333,86.17277778,17.32888889,33.52944444,18.71,42.215,16.6,38.59,-2.4,757.4,81,1,64,-5.3,15.40381245,15.40381245,3.688879454
5085,2/16/16 0:30,30,21.29,39.09,19.2,40.12666667,21,39.59,22.06666667,37.76,19.2,43,-1.79,82.02666667,19.2,31.89,21.66666667,40.5,18,39.43333333,-0.6,768.8,90,1.5,27.5,-2.1,4.95106345,4.95106345,4.094344562
1757,1/23/16 21:50,0,19.29,43.03,18.92666667,42.13333333,17.79,43.9,15.8,48.59,15.5,51.29,5.69,99.9,15.47555556,40.67555556,19.205,49.16222222,14.89,44.59,5.566666667,770.1333333,90.83333333,5,21.33333333,4.216666667,21.67394691,21.67394691,4.605170186
11486,3/31/16 11:20,0,21.35666667,39.2,19.2,42.09,22.29,37.59,20.39,39.09,20.5,61.55666667,8.86,59.66333333,20.29,34.5,23.39,41.93333333,20.1,39.03,7.7,754.7333333,83.66666667,4,32.66666667,5.133333333,32.14556706,32.14556706,4.382026635
